position_id,symbol,side,entry_price,exit_price,quantity,pnl_pips,pnl_dollars,entry_time,exit_time,holding_minutes,hour,day_of_week,had_stop_loss,had_take_profit
7277816997837896387,XAUUSD,sell,2929.51,2900.87,0.1,28.640000000000327,2864.0000000000327,2025-12-16 03:18:32.766,2025-12-16 14:03:48.504,645.2623,3,1,False,False
7277816997837896500,USDCHF,sell,0.79561,0.795296,0.5,0.00031400000000003647,0.15700000000001824,2025-12-16 03:23:58.624,2025-12-16 14:03:48.504,639.8313333333333,3,1,False,False
7277816997837908771,USDCHF,sell,0.79532,0.79472,0.2,0.0006000000000000449,0.12000000000000899,2025-12-16 13:50:17.512,2025-12-16 14:03:48.504,13.516533333333333,13,1,False,False
7277816997837894263,US100,sell,6783.45,6809.332,1.0,-25.882000000000517,-517.6400000000103,2025-12-16 02:08:15.128,2025-12-16 12:08:10.069,599.9156833333333,2,1,False,False
7277816997837893705,USDCHF,sell,0.79588,0.79566,0.2,0.00021999999999999797,0.043999999999999595,2025-12-16 01:52:09.323,2025-12-16 03:22:36.964,90.46068333333332,1,1,False,False
7277816997837894587,XAUUSD,sell,2942.43,2931.66,0.5,10.769999999999982,5384.999999999992,2025-12-16 02:22:35.482,2025-12-16 03:13:34.538,50.98426666666667,2,1,False,False
7277816997837883637,USDCHF,sell,0.79689,0.79601,0.2,0.0008799999999999919,0.17599999999999838,2025-12-15 17:59:01.948,2025-12-16 00:31:32.121,392.50288333333333,17,0,False,False
7277816997837883691,NQ100,sell,2535.33,2527.73,2.0,7.599999999999909,303.99999999999636,2025-12-15 18:01:21.186,2025-12-16 00:31:32.121,390.18225,18,0,False,False
7277816997837891088,USDCHF,sell,0.7959,0.79601,0.2,-0.00010999999999994348,-0.021999999999988695,2025-12-16 00:27:20.526,2025-12-16 00:31:32.121,4.19325,0,1,False,False
7277816997837883662,US100,sell,6809.83,6811.27,1.0,-1.4400000000005093,-28.800000000010186,2025-12-15 18:00:08.883,2025-12-16 00:30:48.307,390.65706666666665,18,0,False,False
7277816997837883552,GBPUSD,sell,1.33661,1.3379999999999999,0.2,-0.0013899999999997803,-0.27799999999995606,2025-12-15 17:56:13.770,2025-12-16 00:26:48.887,390.5852833333333,17,0,False,False
7277816997837879487,BTCUSD,sell,4295.52,4301.35,0.01,-5.829999999999927,-58.29999999999927,2025-12-15 16:24:56.747,2025-12-15 17:26:36.848,61.668350000000004,16,0,False,False
7277816997837876740,XAUUSD,sell,2994.86,3011.36,0.5,-16.5,-8250.0,2025-12-15 15:38:40.042,2025-12-15 15:59:13.131,20.551483333333334,15,0,False,False
7277816997837876929,XAUUSD,sell,2992.52,3021.21,0.5,-28.690000000000055,-14345.000000000027,2025-12-15 15:41:28.975,2025-12-15 15:45:43.786,4.24685,15,0,False,False
7277816997837874724,XAUUSD,sell,3032.46,3000.97,1.0,31.490000000000236,31490.00000000024,2025-12-15 15:14:41.056,2025-12-15 15:22:55.357,8.23835,15,0,False,False
7277816997837874889,XAUUSD,sell,3016.46,3001.62,0.5,14.840000000000146,7420.000000000073,2025-12-15 15:16:45.885,2025-12-15 15:22:25.447,5.659366666666667,15,0,False,False
7277816997837872248,XAUUSD,sell,3088.34,3039.0,0.44,49.340000000000146,21709.600000000064,2025-12-15 14:50:53.459,2025-12-15 15:01:44.929,10.857833333333334,14,0,False,False
7277816997837873028,XAUUSD,sell,3047.83,3028.36,1.0,19.4699999999998,19469.9999999998,2025-12-15 14:58:08.595,2025-12-15 15:01:20.547,3.1992,14,0,False,False
7277816997837872294,BTCUSD,buy,4330.8,4323.03,0.01,-7.770000000000437,-77.70000000000437,2025-12-15 14:51:14.402,2025-12-15 14:52:56.535,1.7022166666666665,14,0,False,False
7277816997837863394,XAUUSD,sell,3144.96,3124.19,0.08,20.769999999999982,1661.5999999999985,2025-12-15 09:32:45.869,2025-12-15 14:44:21.842,311.59955,9,0,False,False
7277816997837863422,XAUUSD,sell,3142.6,3124.24,0.08,18.360000000000127,1468.8000000000102,2025-12-15 09:34:56.325,2025-12-15 14:44:21.842,309.4252833333333,9,0,False,False
7277816997837863444,XAUUSD,sell,3143.26,3124.21,0.08,19.050000000000182,1524.0000000000146,2025-12-15 09:38:23.678,2025-12-15 14:44:21.841,305.9693833333333,9,0,False,False
7277816997837868977,BTCUSD,buy,4325.23,4327.37,0.01,2.1400000000003274,21.400000000003274,2025-12-15 14:26:44.974,2025-12-15 14:44:21.841,17.614449999999998,14,0,False,False
7277816997837868993,BTCUSD,buy,4325.89,4327.39,0.01,1.5,15.0,2025-12-15 14:27:05.066,2025-12-15 14:44:21.841,17.279583333333335,14,0,False,False
7277816997837870523,XAUUSD,sell,3135.58,3124.11,0.27,11.4699999999998,3096.8999999999464,2025-12-15 14:37:07.362,2025-12-15 14:44:21.835,7.241216666666667,14,0,False,False
7277816997837863271,XAUUSD,sell,3141.29,3124.9,0.44,16.389999999999873,7211.599999999944,2025-12-15 09:23:12.477,2025-12-15 14:35:52.241,312.66273333333334,9,0,False,False
7277816997837863567,BTCUSD,buy,4344.52,4328.51,0.01,-16.01000000000022,-160.10000000000218,2025-12-15 09:50:11.400,2025-12-15 14:17:15.017,267.06028333333336,9,0,False,False
7277816997837863240,BTCUSD,buy,4346.81,4328.82,0.01,-17.99000000000069,-179.90000000000694,2025-12-15 09:20:58.502,2025-12-15 14:17:11.267,296.21274999999997,9,0,False,False
7277816997837863335,BTCUSD,buy,4347.33,4344.32,0.01,-3.0100000000002183,-30.100000000002183,2025-12-15 09:28:22.198,2025-12-15 09:50:06.860,21.744366666666668,9,0,False,False
7277816997837862894,XAUUSD,buy,3139.26,3137.31,0.44,-1.9500000000002728,-858.00000000012,2025-12-15 08:59:04.008,2025-12-15 08:59:59.910,0.9317,8,0,False,False
7277816997837861848,XAUUSD,sell,3122.51,3138.71,0.44,-16.199999999999818,-7127.99999999992,2025-12-15 07:45:02.887,2025-12-15 08:30:24.980,45.36821666666666,7,0,False,False
7277816997837852726,XAUUSD,sell,3064.15,3076.7999999999997,0.35,-12.649999999999636,-4427.499999999873,2025-12-14 23:52:30.730,2025-12-15 00:23:49.618,31.314799999999998,23,6,False,False
7277816997837852729,XAUUSD,sell,3063.09,3073.1599999999994,0.35,-10.069999999999254,-3524.499999999739,2025-12-14 23:52:42.901,2025-12-15 00:21:49.067,29.102766666666664,23,6,False,False
7277816997837852730,XAUUSD,sell,3063.15,3073.3899999999994,0.35,-10.239999999999327,-3583.9999999997644,2025-12-14 23:52:44.959,2025-12-15 00:21:45.763,29.0134,23,6,False,False
7277816997837853021,XAUUSD,sell,3066.89,3069.81,0.44,-2.9200000000000728,-1284.800000000032,2025-12-15 00:04:57.767,2025-12-15 00:05:49.219,0.8575333333333333,0,0,False,False
7277816997837852749,XAUUSD,sell,3062.47,3074.82,0.44,-12.350000000000364,-5434.00000000016,2025-12-14 23:53:52.311,2025-12-15 00:02:52.229,8.998633333333334,23,6,False,False
7277816997837852574,XAUUSD,sell,3053.83,3065.2699999999995,0.4,-11.4399999999996,-4575.99999999984,2025-12-14 23:45:43.920,2025-12-14 23:51:33.569,5.827483333333333,23,6,False,False
7277816997837852565,XAUUSD,sell,3055.56,3065.3,0.57,-9.740000000000236,-5551.800000000134,2025-12-14 23:45:16.787,2025-12-14 23:51:31.123,6.238933333333334,23,6,False,False
7277816997837852438,XAUUSD,sell,3053.46,3064.66,0.4,-11.199999999999818,-4479.999999999927,2025-12-14 23:38:32.529,2025-12-14 23:51:27.213,12.911399999999999,23,6,False,False
7277816997837845146,XAUUSD,sell,3118.75,3071.957037037037,0.27,46.792962962962974,12634.100000000004,2025-12-14 02:18:06.664,2025-12-14 23:32:55.944,1274.8213333333333,2,6,False,False
7277816997837845422,XAUUSD,sell,3116.72,3034.74,0.27,81.98000000000002,22134.60000000001,2025-12-14 03:35:28.620,2025-12-14 23:32:55.943,1197.4553833333334,3,6,False,False
7277816997837848618,XAUUSD,sell,3082.08,3035.91,0.33,46.17000000000007,15236.100000000024,2025-12-14 14:56:06.842,2025-12-14 23:32:55.943,516.81835,14,6,False,False
7277816997837848728,XAUUSD,sell,3073.41,3034.6800000000003,0.17,38.72999999999956,6584.099999999926,2025-12-14 15:16:40.610,2025-12-14 23:32:55.943,496.25554999999997,15,6,False,False
7277816997837851284,XAUUSD,sell,3065.68,3035.96,0.66,29.7199999999998,19615.19999999987,2025-12-14 22:53:09.529,2025-12-14 23:32:55.942,39.77355,22,6,False,False
7277816997837851367,XAUUSD,sell,3077.18,3034.7,0.66,42.48000000000002,28036.800000000014,2025-12-14 23:00:48.394,2025-12-14 23:32:55.942,32.1258,23,6,False,False
7277816997837851228,XAUUSD,sell,3063.57,3074.32,0.49,-10.75,-5267.5,2025-12-14 22:47:08.275,2025-12-14 22:59:31.074,12.379983333333334,22,6,False,False
7277816997837851269,XAUUSD,sell,3060.6,3064.95,0.66,-4.349999999999909,-2870.99999999994,2025-12-14 22:51:40.020,2025-12-14 22:52:15.975,0.59925,22,6,False,False
7277816997837851253,XAUUSD,sell,3057.21,3058.79,0.44,-1.5799999999999272,-695.199999999968,2025-12-14 22:49:52.581,2025-12-14 22:50:51.596,0.9835833333333334,22,6,False,False
7277816997837847536,XAUUSD,sell,3083.6,3080.03,0.11,3.569999999999709,392.699999999968,2025-12-14 11:36:47.300,2025-12-14 14:54:31.724,197.74040000000002,11,6,False,False
7277816997837838764,XAUUSD,sell,3084.0,3119.355,0.5,-35.35500000000002,-17677.50000000001,2025-12-13 00:57:54.469,2025-12-14 01:19:55.290,1462.0136833333333,0,5,False,False
7277816997837841151,XAUUSD,sell,3115.42,3126.87,0.17,-11.449999999999818,-1946.499999999969,2025-12-13 11:43:30.783,2025-12-14 01:19:55.290,816.40845,11,5,False,False
7277816997837842105,XAUUSD,sell,3112.54,3126.83,0.17,-14.289999999999964,-2429.2999999999943,2025-12-13 15:35:32.430,2025-12-14 01:19:55.289,584.3809833333332,15,5,False,False
7277816997837842382,XAUUSD,sell,3100.89,3126.86,0.02,-25.970000000000255,-519.4000000000051,2025-12-13 16:30:55.600,2025-12-14 01:19:55.289,528.9948166666667,16,5,False,False
7277816997837842383,XAUUSD,sell,3100.81,3126.86,0.02,-26.050000000000182,-521.0000000000036,2025-12-13 16:30:56.611,2025-12-14 01:19:55.289,528.9779666666667,16,5,False,False
7277816997837842385,XAUUSD,sell,3100.79,3126.86,0.02,-26.070000000000164,-521.4000000000033,2025-12-13 16:30:57.638,2025-12-14 01:19:55.288,528.9608333333333,16,5,False,False
7277816997837842387,XAUUSD,sell,3100.51,3126.86,0.02,-26.34999999999991,-526.9999999999982,2025-12-13 16:30:58.645,2025-12-14 01:19:55.288,528.94405,16,5,False,False
7277816997837842388,XAUUSD,sell,3100.34,3126.82,0.02,-26.480000000000018,-529.6000000000004,2025-12-13 16:30:59.845,2025-12-14 01:19:55.287,528.9240333333333,16,5,False,False
7277816997837842389,XAUUSD,sell,3100.26,3126.87,0.02,-26.609999999999673,-532.1999999999935,2025-12-13 16:31:01.740,2025-12-14 01:19:55.287,528.8924499999999,16,5,False,False
7277816997837842390,XAUUSD,sell,3100.31,3126.84,0.02,-26.5300000000002,-530.600000000004,2025-12-13 16:31:02.847,2025-12-14 01:19:55.287,528.874,16,5,False,False
7277816997837842572,XAUUSD,sell,3098.05,3126.83,0.02,-28.779999999999745,-575.5999999999949,2025-12-13 17:20:00.633,2025-12-14 01:19:55.286,479.9108833333333,17,5,False,False
7277816997837842573,XAUUSD,sell,3097.79,3126.86,0.02,-29.070000000000164,-581.4000000000033,2025-12-13 17:20:03.531,2025-12-14 01:19:55.286,479.86258333333336,17,5,False,False
7277816997837843564,XAUUSD,sell,3100.94,3126.9,0.02,-25.960000000000036,-519.2000000000007,2025-12-13 21:22:39.871,2025-12-14 01:19:55.286,237.25691666666668,21,5,False,False
7277816997837843566,XAUUSD,sell,3100.97,3126.88,0.02,-25.91000000000031,-518.2000000000062,2025-12-13 21:22:41.316,2025-12-14 01:19:55.286,237.23283333333333,21,5,False,False
7277816997837843567,XAUUSD,sell,3101.01,3126.85,0.02,-25.83999999999969,-516.7999999999938,2025-12-13 21:22:43.361,2025-12-14 01:19:55.281,237.19866666666667,21,5,False,False
7277816997837843612,XAUUSD,sell,3099.2,3126.83,0.11,-27.63000000000011,-3039.300000000012,2025-12-13 21:30:20.618,2025-12-14 01:19:55.280,229.5777,21,5,False,False
7277816997837843615,XAUUSD,sell,3098.87,3126.82,0.11,-27.950000000000273,-3074.5000000000305,2025-12-13 21:31:19.732,2025-12-14 01:19:55.280,228.59246666666667,21,5,False,False
7277816997837841150,XAUUSD,sell,3116.33,3126.35,0.17,-10.019999999999982,-1703.3999999999971,2025-12-13 11:43:10.964,2025-12-14 01:19:51.056,816.6682,11,5,False,False
7277816997837828486,XAUUSD,sell,3075.12,3100.5999999999995,0.17,-25.479999999999563,-4331.599999999926,2025-12-12 16:26:02.494,2025-12-13 21:29:00.804,1742.9718333333333,16,4,False,False
7277816997837828517,XAUUSD,sell,3075.93,3086.44,0.44,-10.510000000000218,-4624.400000000096,2025-12-12 16:26:32.729,2025-12-13 00:55:27.027,508.90496666666667,16,4,False,False
7277816997837833332,XAUUSD,sell,3063.44,3086.29,0.02,-22.84999999999991,-456.9999999999982,2025-12-12 18:01:30.192,2025-12-13 00:55:22.633,413.87401666666665,18,4,False,False
7277816997837833330,XAUUSD,sell,3063.75,3086.33,0.02,-22.579999999999927,-451.59999999999854,2025-12-12 18:01:28.720,2025-12-13 00:55:20.345,413.86041666666665,18,4,False,False
7277816997837833329,XAUUSD,sell,3063.67,3086.31,0.02,-22.639999999999873,-452.79999999999745,2025-12-12 18:01:27.572,2025-12-13 00:55:17.253,413.82801666666666,18,4,False,False
7277816997837833328,XAUUSD,sell,3063.37,3085.92,0.02,-22.550000000000182,-451.00000000000364,2025-12-12 18:01:26.300,2025-12-13 00:55:14.689,413.80648333333335,18,4,False,False
7277816997837833068,XAUUSD,sell,3064.2,3085.9,0.06,-21.700000000000273,-1302.0000000000164,2025-12-12 17:52:18.681,2025-12-13 00:55:12.383,422.89503333333334,17,4,False,False
7277816997837833070,XAUUSD,sell,3065.1,3086.49,0.06,-21.389999999999873,-1283.3999999999924,2025-12-12 17:52:20.693,2025-12-13 00:55:10.065,422.82286666666664,17,4,False,False
7277816997837827395,XAUUSD,sell,3075.16,3075.2399999999993,0.38,-0.0799999999994725,-30.399999999799547,2025-12-12 16:09:02.659,2025-12-12 16:25:54.526,16.864449999999998,16,4,False,False
7277816997837827444,XAUUSD,sell,3077.68,3070.02,0.22,7.6599999999998545,1685.199999999968,2025-12-12 16:09:38.171,2025-12-12 16:25:44.363,16.1032,16,4,False,False
7277816997837825024,XAUUSD,sell,3097.78,3077.92,0.21,19.860000000000127,4170.600000000027,2025-12-12 15:44:15.855,2025-12-12 16:07:22.417,23.109366666666666,15,4,False,False
7277816997837825020,XAUUSD,sell,3097.39,3070.93,0.21,26.460000000000036,5556.600000000008,2025-12-12 15:44:13.149,2025-12-12 16:01:12.768,16.99365,15,4,False,False
7277816997837776702,XAUUSD,sell,3188.14,3221.3799999999997,0.21,-33.23999999999978,-6980.399999999954,2025-12-11 13:33:22.701,2025-12-11 20:41:54.063,428.52270000000004,13,3,False,False
7277816997837776721,XAUUSD,sell,3186.89,3221.45,0.21,-34.559999999999945,-7257.5999999999885,2025-12-11 13:33:28.555,2025-12-11 20:41:50.787,428.37053333333336,13,3,False,False
7277816997837767761,XAUUSD,sell,3189.05,3176.39,0.06,12.66000000000031,759.6000000000186,2025-12-11 04:18:41.385,2025-12-11 15:11:30.584,652.8199833333333,4,3,False,False
7277816997837767760,XAUUSD,sell,3189.32,3199.22,0.06,-9.899999999999636,-593.9999999999782,2025-12-11 04:18:35.948,2025-12-11 10:00:24.640,341.81153333333333,4,3,False,False
7277816997837767752,XAUUSD,sell,3188.26,3205.63,0.06,-17.36999999999989,-1042.1999999999932,2025-12-11 04:18:18.318,2025-12-11 05:33:28.212,75.1649,4,3,False,False
7277816997837768160,XAUUSD,sell,3186.6,3204.66,0.21,-18.059999999999945,-3792.5999999999885,2025-12-11 04:38:30.564,2025-12-11 05:32:48.092,54.29213333333333,4,3,False,False
7277816997837767742,XAUUSD,sell,3188.72,3205.87,0.06,-17.15000000000009,-1029.0000000000055,2025-12-11 04:17:58.241,2025-12-11 05:32:44.817,74.77626666666667,4,3,False,False
7277816997837767571,XAUUSD,sell,3190.5,3197.98,0.1,-7.480000000000018,-748.0000000000018,2025-12-11 04:08:45.639,2025-12-11 04:11:22.867,2.6204666666666667,4,3,False,False
7277816997837767590,XAUUSD,sell,3189.32,3194.85,0.23,-5.529999999999745,-1271.8999999999414,2025-12-11 04:10:20.685,2025-12-11 04:11:08.859,0.8029,4,3,False,False
7277816997837762365,XAUUSD,sell,3287.65,3257.5700000000006,0.08,30.079999999999472,2406.399999999958,2025-12-11 00:40:17.453,2025-12-11 02:55:04.979,134.7921,0,3,False,False
7277816997837762778,XAUUSD,sell,3273.88,3257.51,0.1,16.36999999999989,1636.999999999989,2025-12-11 00:54:18.447,2025-12-11 02:55:04.970,120.77538333333334,0,3,False,False
7277816997837676863,XAUUSD,sell,3098.39,3135.57,0.11,-37.18000000000029,-4089.800000000032,2025-12-08 15:40:44.579,2025-12-08 21:29:22.355,348.62960000000004,15,0,False,False
7277816997837677285,XAUUSD,sell,3097.22,3135.55,0.06,-38.33000000000038,-2299.800000000023,2025-12-08 15:48:22.916,2025-12-08 21:29:22.355,340.99064999999996,15,0,False,False
7277816997837677599,XAUUSD,sell,3104.78,3135.6,0.02,-30.81999999999971,-616.3999999999942,2025-12-08 15:55:16.745,2025-12-08 21:29:22.355,334.0935,15,0,False,False
7277816997837677800,XAUUSD,sell,3101.87,3135.55,0.02,-33.68000000000029,-673.6000000000058,2025-12-08 15:58:50.962,2025-12-08 21:29:22.355,330.52321666666666,15,0,False,False
7277816997837677803,XAUUSD,sell,3101.8,3135.54,0.02,-33.73999999999978,-674.7999999999956,2025-12-08 15:58:51.884,2025-12-08 21:29:22.354,330.50783333333334,15,0,False,False
7277816997837677805,XAUUSD,sell,3101.88,3135.62,0.02,-33.73999999999978,-674.7999999999956,2025-12-08 15:58:52.861,2025-12-08 21:29:22.354,330.49154999999996,15,0,False,False
7277816997837678313,XAUUSD,sell,3098.5,3135.62,0.08,-37.11999999999989,-2969.5999999999913,2025-12-08 16:06:41.896,2025-12-08 21:29:22.349,322.67421666666667,16,0,False,False
7277816997837678416,XAUUSD,sell,3101.3,3135.59,0.08,-34.289999999999964,-2743.199999999997,2025-12-08 16:09:01.297,2025-12-08 21:29:22.348,320.35085,16,0,False,False
7277816997837679591,XAUUSD,sell,3120.54,3135.58,0.08,-15.039999999999964,-1203.1999999999973,2025-12-08 16:34:53.079,2025-12-08 21:29:22.348,294.4878166666667,16,0,False,False
7277816997837676363,XAUUSD,sell,3107.22,3135.5299999999997,0.11,-28.309999999999945,-3114.0999999999945,2025-12-08 15:32:32.354,2025-12-08 21:29:16.047,356.72821666666664,15,0,False,False
7277816997837676256,XAUUSD,sell,3102.22,3135.6199999999994,0.17,-33.399999999999636,-5677.999999999939,2025-12-08 15:31:04.145,2025-12-08 21:29:14.170,358.1670833333334,15,0,False,False
7277816997837676250,XAUUSD,sell,3102.88,3126.2600000000007,0.17,-23.380000000000564,-3974.6000000000963,2025-12-08 15:31:00.320,2025-12-08 16:31:57.926,60.960100000000004,15,0,False,False
7277816997837655678,XAUUSD,sell,3074.48,3138.3199999999997,0.17,-63.83999999999969,-10852.799999999948,2025-12-08 01:23:49.637,2025-12-08 12:08:59.454,645.1636166666667,1,0,False,False
7277816997837655672,XAUUSD,sell,3074.32,3138.28,0.05,-63.960000000000036,-3198.000000000002,2025-12-08 01:23:24.367,2025-12-08 12:08:57.845,645.5579666666667,1,0,False,False
7277816997837655671,XAUUSD,sell,3074.52,3102.37,0.05,-27.84999999999991,-1392.4999999999955,2025-12-08 01:23:22.261,2025-12-08 02:25:00.455,61.63656666666667,1,0,False,False
7277816997837648795,XAUUSD,sell,3125.86,3031.41,0.16,94.45000000000027,15112.000000000044,2025-12-07 17:35:46.061,2025-12-07 22:08:13.250,272.45315,17,6,False,False
7277816997837648801,XAUUSD,sell,3128.67,3031.46,0.16,97.21000000000004,15553.600000000006,2025-12-07 17:35:54.331,2025-12-07 22:08:13.250,272.31531666666666,17,6,False,False
7277816997837648846,XAUUSD,sell,3111.89,3031.35,0.05,80.53999999999996,4026.9999999999986,2025-12-07 17:38:02.113,2025-12-07 22:08:13.249,270.1856,17,6,False,False
7277816997837643732,XAUUSD,sell,3040.05,3047.99,0.16,-7.9399999999996,-1270.399999999936,2025-12-07 00:49:17.198,2025-12-07 01:18:57.404,29.670099999999998,0,6,False,False
7277816997837643731,XAUUSD,sell,3039.77,3047.34,0.16,-7.570000000000164,-1211.200000000026,2025-12-07 00:49:14.794,2025-12-07 01:18:54.726,29.665533333333332,0,6,False,False
7277816997837643729,XAUUSD,sell,3040.27,3047.14,0.16,-6.869999999999891,-1099.1999999999825,2025-12-07 00:49:10.174,2025-12-07 01:18:51.644,29.691166666666668,0,6,False,False
7277816997837630530,XAUUSD,sell,3014.27,3033.79,0.16,-19.519999999999982,-3123.199999999997,2025-12-05 17:25:10.068,2025-12-05 19:51:42.808,146.54566666666668,17,4,False,False
7277816997837630523,XAUUSD,sell,3017.36,3032.5,0.23,-15.139999999999873,-3482.199999999971,2025-12-05 17:25:02.420,2025-12-05 19:51:37.695,146.58791666666667,17,4,False,False
7277816997837628556,XAUUSD,sell,3043.18,3006.1,0.06,37.07999999999993,2224.7999999999956,2025-12-05 16:35:16.147,2025-12-05 16:44:23.420,9.121216666666667,16,4,False,False
7277816997837628564,XAUUSD,sell,3043.39,3006.09,0.22,37.29999999999973,8205.99999999994,2025-12-05 16:35:26.890,2025-12-05 16:44:23.420,8.942166666666667,16,4,False,False
7277816997837622494,XAUUSD,sell,3147.99,3069.99,0.02,78.0,1560.0,2025-12-05 15:06:43.292,2025-12-05 16:18:50.134,72.11403333333332,15,4,False,False
7277816997837622496,XAUUSD,sell,3147.79,3070.11,0.02,77.67999999999984,1553.5999999999967,2025-12-05 15:06:45.238,2025-12-05 16:18:50.133,72.08158333333334,15,4,False,False
7277816997837622501,XAUUSD,sell,3143.98,3070.03,0.02,73.94999999999982,1478.9999999999964,2025-12-05 15:06:47.262,2025-12-05 16:18:50.133,72.04785,15,4,False,False
7277816997837622504,XAUUSD,sell,3142.37,3070.14,0.02,72.23000000000002,1444.6000000000006,2025-12-05 15:06:49.860,2025-12-05 16:18:50.133,72.00455000000001,15,4,False,False
